ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default payment next month
378a8afa-ea6e,60000,2,2,2,0,0,0,0,0,0,0
8594cb74-9a4d,30000,1,3,2,0,0,0,0,0,0,0
ee2a6001-1799,30000,1,2,2,0,0,0,0,0,0,0
acdb9093-12ea,50000,1,2,1,0,0,0,0,0,0,0
e3722ebe-be2f,100000,1,3,2,0,0,0,0,0,0,0
fa51a89a-4d51,60000,1,2,1,-1,0,0,0,0,0,0
29deba2e-9cb6,10000,2,2,2,-1,5,4,3,2,2,1
194a061b-2f46,280000,2,1,1,-2,-1,0,0,-2,-2,0
e9ab0565-aa22,250000,2,3,2,-2,-2,-2,-2,-2,-2,0
ec6a0c34-aac3,40000,1,2,1,0,0,-1,-1,-1,-1,0
f108e6dd-a389,30000,2,1,2,1,2,2,2,0,0,0
1c36ca7a-42ac,70000,2,3,2,0,0,0,-1,0,0,0
e1cabf1b-b607,130000,2,2,1,0,0,0,0,0,0,0
3b178f58-ce66,200000,2,2,1,0,0,0,0,0,0,0
45089e8c-a805,100000,2,1,2,0,0,2,0,0,0,0
da7649bb-32b7,190000,2,2,2,0,0,0,0,0,0,1
2199a091-5916,20000,1,3,1,8,7,6,5,4,3,1
a9f555ff-080e,230000,1,1,2,-2,-2,-2,-2,-2,-2,1
74cd3400-0e39,90000,2,2,2,0,0,2,0,0,0,0
a34cec45-d4f6,240000,2,1,2,0,0,0,0,0,0,0
227c67df-ba43,20000,2,3,2,2,2,0,0,0,-2,1
6cbec99d-eccb,50000,2,1,2,0,0,0,0,0,0,0
776b8b08-6460,230000,2,2,2,0,0,0,0,0,0,0
4224186f-3dd2,430000,2,2,1,-2,-2,-2,-2,-2,-2,0
f8a33eec-c355,50000,1,2,1,0,0,0,0,0,0,0
89e8ef84-1632,230000,1,2,2,0,0,0,0,0,0,0
f0a118cf-cf2e,240000,2,4,2,-2,-1,2,0,0,-2,0
341fc725-1976,120000,2,1,2,-1,2,-1,-1,-1,-1,1
8c37ca32-1f5a,280000,2,2,1,0,0,0,0,0,0,0
22bf684e-fb40,500000,1,1,2,-1,-1,-1,-1,-1,-1,0
4099513c-a61f,260000,1,2,1,-2,-2,-2,-2,-2,-2,0
cbb41ed7-9cd5,140000,2,1,2,-1,-1,-1,-1,-1,-1,0
54b4c8ff-95a5,310000,2,3,2,0,0,0,0,0,0,0
1c590e8b-682c,50000,2,3,1,2,2,2,2,0,0,0
0c0ba81e-0276,50000,2,3,1,0,0,0,0,0,0,0
decc5a5b-4047,30000,2,3,2,2,2,2,2,2,0,1
7511d568-30d5,200000,1,1,1,0,0,2,0,0,0,0
13fab214-f2ba,80000,2,3,2,0,0,0,0,-1,-1,0
4eeb1610-c559,310000,2,3,2,-1,-1,-1,-1,-1,-1,0
1f6f43a8-871f,220000,2,2,2,0,0,0,0,0,-1,0
3f630768-e85d,80000,2,2,2,0,0,-2,-2,-1,-1,0
05a4c3fa-8843,500000,2,1,2,0,0,0,0,0,0,0
429813d4-ae14,100000,2,1,1,0,0,0,0,0,0,0
ad0855cb-c803,200000,1,1,1,-1,-1,-1,-1,-1,-1,1
39f1bdfb-baac,20000,1,2,2,0,0,0,0,-2,-2,0
be07f9f1-b69e,80000,1,2,2,0,0,0,0,0,0,0
4547b2c2-7cd1,110000,1,2,2,0,0,-2,-2,-2,-2,0
29108755-6c9a,100000,1,2,1,0,0,0,0,0,0,0
214d4049-b2a1,320000,1,1,1,-1,-1,-1,-1,-1,-1,0
4f6df826-c062,180000,1,2,2,0,0,0,0,0,0,0
74626bff-a6f8,180000,2,2,2,0,0,2,0,0,0,0
f922133a-f2f8,30000,2,2,2,0,0,0,0,0,0,1
38fee34f-b701,30000,1,2,2,1,3,2,2,2,2,1
805fb969-bdab,240000,2,1,2,0,0,0,0,0,0,0
732e10d2-c093,100000,2,1,2,2,0,0,0,0,0,0
833d97b4-76ed,20000,1,2,1,0,0,0,0,0,0,0
67277dd2-85ff,60000,1,2,2,0,0,2,2,2,2,1
27867c55-d050,90000,1,3,1,2,2,2,0,0,0,0
93fe4f34-8b1b,80000,2,2,1,-1,0,-1,-1,-1,-1,0
db97f547-f167,500000,2,1,1,0,0,0,0,0,0,0
c4a83720-e851,430000,1,1,2,0,0,0,0,-1,0,0
d4e83c49-831f,500000,2,2,1,-1,-1,-1,-1,-1,-1,0
1faccffb-da34,320000,1,1,2,-1,-1,-1,-1,-1,-1,0
3053d021-f8d8,160000,2,2,2,0,0,0,0,0,0,0
15b3dd0b-2ee3,110000,1,1,2,2,0,0,0,2,0,1
1cc114e4-e084,60000,2,3,3,0,0,0,0,0,0,0
63df6876-3739,260000,2,4,2,0,0,0,0,0,0,0
65dfd3d9-b884,50000,1,1,1,0,0,0,0,0,0,0
245d4125-ffb5,270000,1,2,2,0,0,0,0,0,0,0
b3a15b67-6c8d,210000,1,1,1,0,0,0,-1,-1,-1,0
4f19b31d-1548,20000,2,2,1,0,0,2,3,3,2,0
ed845e21-8747,30000,2,2,2,2,2,2,2,2,2,0
627882d3-d7a6,500000,2,1,1,-1,-1,-1,-1,-1,-1,0
ca08e53e-9990,360000,2,1,2,-1,-1,0,0,-1,-1,0
92ecabd5-7016,90000,1,2,2,-1,-1,-1,-1,-1,-1,0
5a09150e-a516,10000,2,2,2,0,0,0,0,0,-1,0
ae6ef618-86b8,200000,2,2,2,0,0,0,0,0,0,0
88520690-a984,60000,1,2,2,1,-2,-2,-1,-1,-1,0
d3ea148a-567d,80000,1,2,1,-1,-1,-1,0,0,0,0
0e5300b1-64a8,500000,1,1,2,-2,-1,0,0,0,0,0
04c88964-e585,50000,1,2,1,-1,0,0,0,0,0,0
a3dd7915-aa3c,50000,2,2,2,0,0,0,0,0,0,0
bab34842-6281,200000,2,1,2,-1,-1,-1,-1,-1,-1,0
029b881a-68d5,470000,1,2,1,0,0,0,0,0,0,0
0552a135-9f41,180000,2,3,1,-1,-1,-1,-1,-1,-1,0
7078c52c-1111,240000,1,2,1,0,0,0,0,0,-1,0
998bb989-0fc1,20000,1,2,2,8,7,6,5,4,3,1
6c7df603-6c12,80000,2,2,2,0,0,2,0,0,0,1
c12da175-f7de,30000,1,2,2,0,0,2,2,2,2,0
0037285f-e094,200000,2,1,2,-1,-1,-2,-1,0,0,0
e36131eb-060b,100000,2,2,1,1,2,0,0,0,0,0
355708a0-c367,70000,2,3,1,2,2,2,2,2,2,1
6602df22-58ea,140000,1,2,1,1,-2,-2,-2,-2,-2,0
bf719195-e236,30000,2,2,1,2,2,2,3,3,4,0
196e2222-4c13,100000,2,2,2,0,0,0,0,0,2,1
b98c0295-4c3c,60000,1,2,2,0,0,0,0,0,0,0
800ce49f-bdad,50000,2,1,2,-1,-1,2,-1,-1,-1,0
656bfae7-d58c,120000,2,1,1,-2,-2,-2,-2,-2,-2,0
99751660-b4a9,50000,1,3,2,0,0,-1,-1,-1,-1,0
baa8fc6b-0412,360000,2,1,1,-1,-1,-1,0,0,-2,0
f42085e5-8969,40000,2,2,1,0,0,0,0,0,0,0
0063faff-c602,190000,2,2,2,-1,-1,-1,-2,-2,-2,0
1bf7701f-0747,30000,2,1,2,0,0,0,0,0,0,0
532441e7-a58c,280000,2,3,2,2,2,-1,-1,2,-1,1
33a33bf0-0922,30000,2,2,2,0,0,0,0,0,0,0
281e9236-0321,500000,2,1,1,-1,-1,-1,-1,0,0,0
b42b6a1c-f4b6,260000,2,1,2,-1,-1,-1,-1,-1,0,0
f269466e-ce61,60000,2,2,1,0,0,0,0,0,0,0
571260bd-8b73,70000,2,3,1,0,0,0,2,0,0,1
7138346e-c80c,30000,1,2,2,2,2,2,2,2,0,0
041cc404-4649,300000,1,3,1,-1,-1,-1,-1,-1,-1,0
4b3f88a2-87ca,30000,2,2,2,2,2,2,2,2,2,0
e36ff78a-603d,40000,1,3,2,2,2,7,7,7,7,1
02f4fc63-00c7,50000,1,1,2,0,0,0,0,0,0,1
e2850cdf-4fb5,90000,2,1,1,-1,-1,0,0,-1,-1,0
879395cc-213a,260000,1,1,2,2,2,2,2,2,2,1
8feb485a-4215,100000,2,1,1,1,2,2,2,2,2,1
f60e3336-3cd5,280000,1,1,2,1,-2,-2,-2,-2,-2,0
2432095e-f80e,80000,2,2,1,0,0,0,0,-2,-2,0
de258c02-84c7,150000,2,2,2,0,0,0,0,0,0,0
1d7d8f53-421b,90000,2,2,2,-1,0,0,-2,-1,0,0
e234e72e-3e2a,130000,2,1,1,-1,2,0,0,0,-1,0
54f3e1b8-65d0,210000,1,2,2,-1,-1,-1,0,0,-1,0
1a88026a-7012,420000,2,1,2,-1,0,0,0,0,0,0
3df31d17-92c4,500000,1,1,2,0,0,0,0,-1,-1,0
c1078ded-3eac,180000,1,1,2,1,-2,-2,-2,-1,-1,1
fd692199-4a29,150000,2,2,1,0,0,2,0,0,0,0
5242ca2e-e19b,440000,1,1,2,0,0,0,0,0,0,0
de4c9031-c0e4,50000,1,1,2,0,0,0,0,0,0,0
4ab928c5-ae73,140000,1,2,1,-1,-1,-1,0,0,-2,1
94196171-87a4,150000,1,1,2,0,0,0,0,0,0,0
788428a0-7f8d,150000,2,2,2,2,2,-1,-1,-1,-2,0
07a42fee-3703,480000,1,4,2,-2,-2,-2,-2,-2,-2,0
d7e8526a-5a8c,100000,2,1,2,0,0,0,0,0,0,0
a36e00cf-08a2,310000,2,1,2,0,0,0,0,0,0,0
2367f3ca-39ae,60000,1,2,2,-1,0,0,0,0,0,1
ed957082-8ffa,160000,2,1,2,1,-2,-2,-2,-1,-1,0
d3b2c2df-062b,50000,2,1,2,-1,-1,-1,-1,-1,-1,0
74491028-7425,200000,2,2,1,0,0,0,0,0,0,0
5d43abcc-9210,240000,1,2,2,0,0,0,0,0,0,0
2e06e739-9d23,200000,2,1,1,-1,-1,-1,-1,-1,-1,0
b2479bfe-f928,100000,2,2,2,-2,-2,-2,-1,-1,0,1
f8ebfe0f-93cb,50000,2,1,2,2,0,0,0,0,0,1
68a448d6-a51b,240000,2,1,2,-1,-1,-1,-1,-1,-1,0
902c9368-6f03,300000,2,1,2,1,-2,-1,0,0,0,0
babd41e4-a2d4,350000,2,3,1,-1,2,-1,0,-1,-1,0
ac5ca1d8-be21,50000,2,3,1,1,2,0,0,0,0,1
19b7dae5-1bb6,30000,2,2,2,2,2,2,2,2,2,1
1e40ebf7-b992,50000,1,2,1,-2,-2,-2,-2,-2,-2,0
e254f2f3-1dc8,20000,2,2,1,0,0,0,2,3,2,1
741488c3-817e,270000,2,2,2,0,0,0,0,0,0,0
7db3afb5-8a7e,380000,1,1,1,2,0,0,0,0,0,1
cce3010e-3c2a,10000,2,2,2,5,4,3,2,2,2,1
c497c18a-6459,80000,2,2,2,0,0,0,0,0,0,0
acf3f60d-1c95,240000,2,2,1,2,2,2,2,2,2,1
373155f6-78bd,280000,2,1,2,0,0,0,0,0,0,0
ab85b254-0740,160000,1,1,2,0,0,0,0,2,2,0
2826f3e5-2dd2,180000,2,1,2,0,0,0,0,0,0,0
c2f629e6-378f,50000,2,2,1,0,0,0,2,0,0,0
9b80a48a-a25c,50000,1,2,1,0,0,0,0,0,0,0
9b67341f-5401,20000,1,2,2,1,2,2,2,0,0,0
ad9e982f-3069,20000,1,2,2,0,0,0,0,0,0,0
93c925a3-f865,140000,1,1,2,0,0,0,0,0,0,0
b45011eb-9ebe,360000,1,2,2,-2,-2,-2,-2,-1,0,0
cb7f3c51-9eaa,390000,1,1,1,-2,-2,-2,-2,-1,-1,1
070290ff-38d9,30000,2,3,1,1,2,2,2,0,0,0
10b6bc46-e36b,210000,2,1,1,-1,-1,-2,-2,-2,-2,0
cead89f5-e2bc,20000,1,2,2,0,0,0,2,0,0,0
778c7016-ff34,450000,1,1,1,2,2,-2,-2,-2,-2,0
ddeeabad-bfbb,50000,1,3,1,1,-2,-2,-2,-2,-2,0
0937f7c2-f540,50000,1,3,2,1,2,0,0,0,0,1
aa73b490-2d53,20000,1,2,2,2,2,2,0,0,0,1
3dd529b0-f515,200000,2,1,2,-1,-1,-1,-1,-1,-1,0
e31a459a-5224,230000,2,1,2,0,0,0,0,0,0,0
bc3e7bd6-237d,50000,1,2,1,2,0,0,0,0,0,1
e003d9af-d8e5,50000,1,1,2,0,0,0,0,0,0,0
a578981a-9811,20000,1,2,2,0,0,2,2,0,0,0
0b8e6cdb-3cf7,40000,1,1,1,2,2,2,2,2,2,0
86acc246-d340,150000,2,2,1,0,0,0,0,0,0,0
b4fbfd50-cf36,240000,1,1,1,0,0,0,0,2,2,0
10a236a0-a98d,130000,1,1,2,0,0,0,0,0,0,0
c2fc58db-83e3,160000,1,2,1,0,0,0,0,0,0,0
90f173f7-c3bd,340000,2,2,1,0,0,0,0,0,0,0
55ef044b-eead,20000,1,3,2,0,0,0,-1,-1,-1,1
504ba71f-2969,220000,2,2,1,0,0,0,0,0,0,0
e95b17b6-1b45,280000,2,1,1,-1,-1,-1,0,0,-1,1
03271008-9e16,60000,1,2,1,0,0,0,0,0,0,0
1a73cd53-adf7,120000,2,3,3,0,0,-2,-2,-1,-1,0
5d4132e5-01d5,240000,2,1,2,-1,-1,0,0,0,-1,0
f5227c16-d40d,420000,2,1,1,-2,-1,-1,-1,-1,-1,0
6c83285f-f103,230000,2,2,2,0,0,-2,-1,-1,0,0
fd48462b-9a04,30000,2,1,2,1,2,0,0,0,-1,1
a78fa37c-0aba,210000,2,2,1,0,0,0,0,0,0,0
e5d0d6a8-b3d5,250000,1,1,2,0,0,0,0,0,0,0
9a60c643-a543,70000,2,2,1,0,0,0,0,0,0,0
b8cb8f66-26d4,20000,2,2,2,0,0,0,0,0,0,0
b088c6be-c059,130000,1,3,1,0,0,0,0,0,0,0
cd52ba8d-83fe,460000,1,1,1,0,0,0,0,0,0,0
d415323f-3361,170000,2,2,2,0,0,-2,-2,-2,-2,0
a53109b7-bd81,200000,1,2,2,-1,-1,-1,-1,-1,-1,0
86459297-f834,70000,1,3,1,0,0,0,0,0,6,1
97fea1c5-f2e3,200000,2,1,1,-1,2,-1,-1,0,-1,1
92080a81-803b,20000,2,2,2,1,-2,-2,-2,-2,-2,1
1a17139c-29d1,200000,1,3,2,0,0,0,0,0,0,0
eb1dfb7c-65cd,250000,1,2,2,2,0,0,0,0,0,1
36621510-3e6e,50000,1,2,1,0,0,0,0,0,0,0
ec912558-df95,30000,2,2,2,0,0,0,2,2,2,0
db54f64e-ad74,50000,1,1,1,-1,0,0,0,0,0,0
861406a5-7f89,360000,1,1,2,2,2,-2,-2,-2,-2,0
2393e60a-06de,290000,2,2,1,2,2,-2,-2,-2,-2,0
419650c9-0169,170000,1,1,2,0,0,0,0,0,2,0
29fc57e1-a0a3,290000,2,1,1,-1,-1,-1,0,0,-1,0
8c072f8e-6f9d,30000,1,3,2,1,2,0,0,0,0,1
c545fb07-fbe1,250000,2,1,1,-1,-1,-1,0,0,0,0
f49b8abb-333d,210000,1,3,2,0,0,0,0,0,0,0
4c033fa6-c1c7,360000,2,1,1,1,-2,-2,-2,-2,-2,1
336e07ac-fa5e,120000,2,2,1,0,0,0,0,0,0,0
cc5d5b5f-721f,20000,1,3,2,-1,3,2,0,0,-1,0
f882b5ef-0846,80000,1,2,1,0,0,0,0,0,0,0
aa42f36e-1850,200000,2,2,1,-1,-1,-1,-1,-1,-1,0
1de80087-26b8,150000,2,1,2,0,0,0,0,2,2,0
7a7f4862-8dcf,110000,2,3,1,0,0,0,0,0,0,1
0ac85c1e-635a,180000,2,2,2,-1,-1,-1,0,-1,-1,0
2144f8f0-1ae9,20000,1,3,1,2,2,2,2,0,0,1
9701acb9-8358,180000,2,2,2,-1,-1,-1,-1,-1,-1,0
fa0de04a-2fcc,30000,1,3,1,-1,-1,-1,-1,0,-1,0
4eab78f9-a599,380000,2,1,1,0,0,0,0,2,0,0
0e28dce2-40f9,220000,1,1,2,-1,-1,-1,0,0,-1,0
0b4f09b0-1b16,250000,1,1,2,0,0,0,0,0,0,0
e03a41c0-cb05,330000,1,1,1,1,-2,-1,-1,-1,0,0
a5f458f1-cf41,50000,1,2,2,2,0,0,0,0,0,0
d18c686e-57fc,180000,2,2,1,0,0,0,0,0,0,0
af4138d1-4620,30000,1,1,2,0,0,0,0,0,0,1
3720f2f7-edd2,10000,1,3,2,1,2,2,2,0,0,0
8287885d-8d3d,200000,2,1,2,-1,-1,0,0,-1,-1,0
c75cddeb-a7c7,500000,2,1,2,0,0,0,0,0,0,1
691193c2-5918,90000,2,1,2,1,2,0,0,0,0,1
9c5032ea-de67,80000,1,3,2,0,0,0,0,0,0,0
72e5490e-4898,740000,2,2,1,2,-1,-1,-1,-1,-1,1
54d56c99-7fe5,300000,1,1,2,1,-2,-2,-2,-2,-2,1
291dd4b6-0f70,210000,1,3,1,-2,-2,-2,-2,-2,-2,0
ffca1ec0-0aa6,230000,1,1,1,-1,-1,-1,-1,-1,-1,0
19383f79-31b7,270000,1,3,2,0,0,0,0,0,0,0
505156ae-a104,180000,2,1,2,-2,-1,-1,-1,-1,-1,0
33e4bcc6-fd39,280000,2,2,2,-1,-1,-1,0,0,-1,0
4f6d9573-be0d,50000,1,2,2,0,0,0,0,0,0,0
2048aa61-c003,20000,2,2,2,2,2,2,0,0,0,1
6c32e822-d4b7,20000,1,2,1,1,2,0,0,2,0,1
d77c5080-b6a0,110000,2,2,2,2,0,0,0,0,2,1
7b51d402-0c3f,80000,1,2,1,1,3,2,2,2,0,0
34e2022d-15be,80000,2,1,2,0,0,0,0,0,0,0
43538180-7179,60000,2,2,1,0,0,0,-1,0,0,0
91ac2dd1-a614,30000,1,2,2,0,0,0,0,0,0,0
06f70b43-9bbb,40000,1,1,2,0,0,2,2,2,0,0
5f972062-7bf1,180000,2,3,1,1,-1,-1,-1,-1,-1,1
368e7ff5-d155,290000,1,2,1,1,-2,-2,-2,-2,-2,0
ad30ec77-c2a3,50000,2,1,2,3,2,2,2,2,0,1
2cb965dd-4443,50000,1,2,1,0,0,0,0,-1,0,0
f374c07a-1406,180000,2,1,2,2,2,2,2,2,2,0
e97c4bd7-703a,360000,1,1,2,-1,-1,-1,-1,-1,-1,0
f130a76d-5949,90000,2,3,1,0,0,0,0,0,0,1
846597cc-8935,450000,1,1,1,-2,-2,-2,-2,-2,-2,0
945ae794-a31b,140000,1,1,2,1,-2,-2,-2,-2,-2,0
0b9d300c-611d,400000,2,1,2,-1,-1,-1,-1,-1,-1,0
a550e344-f1c3,420000,2,2,1,0,0,0,0,0,0,0
a33ee4a8-f4b4,200000,2,2,1,-2,-2,-2,-2,-2,-2,0
18a0bc14-7d8f,130000,1,1,2,0,0,0,0,0,0,0
ee752d85-9861,360000,2,1,2,-1,-1,-1,-1,-1,-1,0
5cbe81a8-2120,120000,2,2,2,0,0,0,0,0,2,0
7c209dda-4c1a,40000,2,1,2,0,0,0,0,2,0,1
b15e78fe-a223,500000,1,1,1,-2,-1,0,0,-2,-2,0
09da7c1b-2d1a,150000,2,1,1,-2,-2,-2,-2,-2,-2,0
a3a3c507-4a74,240000,2,1,2,-1,2,-1,-1,0,-1,1
72a96991-1ffd,80000,1,3,2,0,0,0,0,0,0,0
1a0f94ab-d6d8,220000,2,1,1,-1,-1,-2,-2,-2,-2,0
9eabadff-f97b,110000,2,1,1,-2,-2,-2,-2,-2,-1,0
8da37076-e542,100000,2,2,2,1,-2,-1,-1,-1,-1,0
569191e3-7f5e,70000,2,3,1,0,0,0,0,0,0,0
b462ec0a-96e4,200000,2,1,2,-1,-1,-1,-1,-1,-1,0
b7a51537-13e7,220000,1,3,1,-1,-1,-1,-1,-1,-1,0
6929242e-096a,200000,2,3,1,2,0,0,0,0,0,0
a3ba1296-357f,350000,2,1,1,-1,-1,-1,0,-1,-1,0
e323c743-befc,80000,2,3,2,2,0,0,0,0,0,0
94c7c1b2-c4d0,50000,2,2,2,0,0,0,0,0,0,0
965f454d-8a00,200000,1,1,2,-1,-1,-1,-1,-1,-1,0
d9c6ac67-c82a,60000,2,3,1,0,0,0,0,0,0,0
92455f0a-4daa,50000,1,3,1,0,0,0,-2,-2,-2,1
ebe05c1e-4c55,360000,2,1,2,-1,-1,-2,-1,-1,-2,0
2ad34948-9a12,30000,2,3,2,-1,-1,2,-1,-1,-2,1
6228654a-a134,200000,2,1,1,1,-2,-2,-2,-2,-2,0
389c2f26-ffa3,100000,1,4,2,2,0,0,0,0,0,0
ed0d4d7c-a1c8,200000,2,3,2,0,0,2,0,0,0,0
2c42a9e6-1756,300000,2,1,1,-1,-1,0,0,-1,-1,1
c60fc1bc-e4da,10000,1,3,1,0,0,3,2,0,0,0
1c98b747-cc51,400000,1,2,2,0,0,0,0,0,0,0
d9735303-0798,130000,2,3,1,1,2,2,2,2,0,1
15daec78-4906,180000,1,2,2,-1,-1,-1,-1,-1,0,0
a22779ff-f420,370000,2,3,2,0,0,0,0,0,0,0
820efde2-ec59,60000,2,1,2,0,0,0,0,0,2,0
b8314939-c357,210000,2,1,2,0,0,0,0,0,0,0
ef741eab-7c08,70000,2,3,1,0,0,0,2,2,2,1
f718b9fc-70a9,200000,2,1,2,0,0,0,0,0,0,0
8be291f7-c2d0,130000,2,2,1,0,0,0,0,0,-2,0
12e0ca27-e16f,120000,1,2,1,1,2,2,2,2,2,0
d62c1388-4808,330000,2,1,1,0,0,-1,-1,0,0,0
4d80755c-6bfa,30000,2,3,1,2,2,2,0,0,2,1
8e668c25-e219,480000,2,2,2,0,0,0,0,0,0,0
7f33c747-7f8e,100000,1,1,2,-1,-1,-1,-1,-1,-1,0
1fa573ff-b6ae,40000,2,3,1,2,2,7,7,7,7,1
a919fc82-1f94,180000,2,2,2,1,2,0,0,0,0,0
970b2e85-5b6a,210000,2,1,1,-1,-1,-1,-2,-2,-2,0
249ee585-c7f1,50000,2,2,2,1,-1,-1,2,2,0,0
380e7f6c-90df,230000,2,3,1,-1,-1,-1,-1,-1,-1,0
640899db-af43,50000,2,2,2,-1,-1,-2,-2,-2,-2,1
d4b92589-7ff9,250000,2,1,2,1,3,2,0,0,-1,0
67e4ff12-64d2,120000,2,3,1,-2,-2,-2,-2,-2,-2,0
139c96a4-b705,160000,1,2,1,-2,-2,-1,-1,-2,-2,0
9849798b-ea47,210000,1,2,1,-1,-1,-1,-1,-1,-1,0
cfd08b52-4303,260000,2,1,2,0,0,0,0,0,0,0
9c82c3dd-e73b,310000,2,2,1,0,0,0,0,0,0,0
21c3501b-c646,50000,2,3,1,0,0,0,0,0,0,1
f74dfd5d-6057,360000,2,1,2,-2,-2,-2,-2,-2,-2,0
3fedc33a-109a,50000,2,1,2,0,0,0,0,0,0,0
6dc18339-7a4c,240000,1,2,1,0,0,0,0,0,0,0
44a1c094-c9a5,500000,1,3,1,0,0,0,0,-2,-2,0
54448217-e3bd,160000,2,2,1,-1,-1,-1,-1,-1,-1,0
532df088-5236,410000,2,2,2,0,0,0,-1,-1,0,0
55416210-88ea,50000,2,3,2,2,2,2,2,0,0,0
1fd8113d-06d9,170000,2,1,2,0,0,0,-1,0,0,0
dd0e22b1-403a,100000,2,1,2,0,0,-2,-2,-2,-2,0
950244c8-58cb,20000,1,2,2,1,2,0,0,2,0,1
49c7eae8-9835,170000,2,1,1,-2,-2,-2,-2,-2,-2,0
6db5743d-8eaa,160000,2,1,2,-1,3,2,-1,2,-1,1
aa12918d-66d2,400000,1,3,2,-1,-1,-1,-2,-2,-1,0
75d994bb-fb5b,340000,2,1,2,0,0,0,0,0,0,0
7046a847-d61d,90000,1,3,1,1,2,2,3,5,5,1
dc38fc91-2775,140000,2,1,2,-2,-1,0,0,0,0,0
68b7d87e-1ba6,280000,2,2,1,-2,-2,-2,-2,-2,-2,0
f9f7bad9-4eb6,180000,2,2,1,-1,-1,-1,0,0,2,0
661ad504-6420,500000,1,1,1,1,1,-1,0,-1,0,0
bfcb2bb8-fe5e,360000,2,1,1,-2,-2,-2,-2,-2,-2,0
f72bef24-2c93,50000,1,1,2,0,0,0,0,0,0,0
0f0c00e9-5fd8,220000,1,1,1,-1,-1,-2,-1,-1,-1,0
b19e1ff2-bc76,500000,1,1,1,0,0,0,0,2,0,0
dee564b4-c27c,100000,1,2,2,-1,-1,-2,-2,-2,-2,0
84692f5c-251a,20000,2,1,2,-1,-1,-2,-1,0,-1,1
921bcfde-e229,80000,2,3,1,0,0,0,-1,0,0,0
39fcaece-0998,160000,2,1,1,-1,-1,-1,-1,-1,-1,0
0db6f6ed-4893,240000,1,2,1,1,-1,-1,-1,-1,-2,0
06440be9-622b,290000,2,2,1,0,0,0,0,0,0,0
e97c3752-498c,50000,2,2,2,0,0,0,-1,0,0,0
39a858a1-b8dc,80000,1,3,1,-1,-1,2,2,-2,-1,0
86c0b0c9-f279,50000,1,2,2,3,2,3,2,4,3,1
0e29932e-00ec,50000,1,2,1,0,0,0,0,0,0,0
ab1f6dea-980d,500000,1,2,1,0,0,0,0,0,0,0
4eb1b4fe-744d,500000,2,1,1,-2,-2,-2,-2,-2,-2,1
eeaf115e-b818,200000,2,3,1,0,0,0,2,0,0,0
c3c6547c-960f,30000,2,3,1,2,2,0,0,0,0,0
0d209874-aab9,80000,2,3,1,-2,-2,-2,-2,-2,-2,0
ef4909a2-2612,50000,2,1,1,1,2,0,0,0,0,0
2bb24de2-fce6,50000,1,2,1,0,0,0,2,2,2,1
f5b6fa36-36e4,280000,2,2,2,0,0,0,0,0,0,0
f0b963e7-4933,260000,2,2,1,1,-2,-2,-2,-2,-2,0
de441a10-ff95,30000,2,2,2,1,-1,0,0,0,0,0
e599a16e-d0f0,50000,2,2,1,0,0,0,2,0,0,1
b0e81039-599e,20000,2,2,1,0,0,0,0,0,0,0
3abf65d9-e04d,310000,2,1,1,0,0,2,0,0,0,0
59208bf2-16f8,180000,2,2,2,0,0,0,0,0,2,1
2b7dfdcc-272c,100000,1,1,2,0,0,0,0,0,0,0
21779cea-9cf5,20000,1,2,2,-1,3,2,2,-2,-2,1
0d52b896-b8af,240000,2,2,2,0,0,0,0,0,0,0
3645b49c-ece8,30000,2,2,2,-1,-1,2,0,0,-1,0
dd949c12-7b59,500000,2,2,2,-1,-1,-1,-1,-1,-1,0
bcee6679-686c,230000,2,3,1,-2,-2,-2,-2,-2,-2,0
9d82021a-e2c7,110000,2,3,2,0,0,0,2,0,0,1
5d028a20-f34f,230000,2,1,2,1,-1,0,-1,-1,-1,0
490c223d-43ba,80000,2,1,1,1,2,0,0,2,0,1
96356de2-24f9,200000,2,1,1,1,-2,-2,-2,-2,-2,0
d399ba67-7eb3,80000,2,3,2,0,0,0,0,0,0,0
a78d3870-9ee6,170000,1,2,1,0,0,0,0,0,0,0
c7a21f6e-76e8,120000,2,1,1,-1,-1,2,0,0,-2,0
5cc4eb31-b970,100000,2,1,1,1,-1,-1,-2,-2,-2,1
3b0fd9d6-4a8b,210000,2,1,2,-1,-1,-1,-2,-1,-1,0
637afc38-9b81,300000,2,1,2,-1,-1,-1,-1,-1,-1,0
b8aeb3cb-6c8f,70000,2,2,2,-1,-1,-1,0,-1,0,0
1f86b251-2948,30000,2,2,2,-1,-1,-2,-2,-1,-1,0
857330da-7546,30000,2,2,1,0,0,0,0,0,0,0
5d97351f-3236,80000,2,2,1,0,0,0,0,0,0,0
8c971b05-f8c5,180000,2,1,1,-1,-1,-1,-1,-1,-1,0
fc239d29-6fde,360000,2,1,1,0,0,0,0,0,-2,0
f016c3d0-7a7d,50000,1,2,1,0,0,0,0,0,0,0
eb979658-b9f1,170000,1,4,1,0,0,0,0,0,0,0
a07a387e-708a,230000,2,2,1,-2,-2,-2,-2,-2,-2,0
7f1b1961-4aec,500000,1,1,1,-1,-1,-1,-1,-1,-1,0
61879b5c-f2db,30000,1,2,2,3,3,2,2,2,2,1
